person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
30,65000,MORTGAGE,3,VENTURE,D,20000,0.1677,0,0.307692308,Y,6,11.08215793,9.903537551
31,65000,MORTGAGE,15,HOMEIMPROVEMENT,A,5000,0.0603,0,0.076923077,N,9,11.08215793,8.517393171
28,38000,RENT,8,DEBTCONSOLIDATION,B,9000,0.0996,0,0.236842105,N,9,10.54536775,9.105090961
31,65000,MORTGAGE,4,DEBTCONSOLIDATION,B,20000,0.1171,0,0.307692308,N,9,11.08215793,9.903537551
28,32200,RENT,2,EDUCATION,D,9000,0.1399,1,0.279503106,Y,7,10.37975279,9.105090961
28,32400,RENT,1,PERSONAL,D,9000,0.1562,1,0.277777778,Y,10,10.38594457,9.105090961
31,39000,RENT,5,MEDICAL,B,9000,0.1071,0,0.230769231,N,6,10.57134257,9.105090961
27,39000,RENT,1,MEDICAL,B,9000,0.1008,0,0.230769231,N,8,10.57134257,9.105090961
29,40000,RENT,2,VENTURE,C,9000,0.1427,0,0.225,Y,5,10.59665973,9.105090961
27,65000,MORTGAGE,5,VENTURE,B,10000,0.1242,0,0.153846154,N,6,11.08215793,9.210440367
30,40000,RENT,9,EDUCATION,D,9000,0.1677,0,0.225,Y,5,10.59665973,9.105090961
29,65000,MORTGAGE,7,PERSONAL,B,7000,0.1099,0,0.107692308,N,10,11.08215793,8.853808275
28,40000,RENT,2,MEDICAL,B,9000,0.1253,0,0.225,N,5,10.59665973,9.105090961
32,40020,RENT,2,DEBTCONSOLIDATION,C,9000,0.1435,0,0.224887556,N,6,10.5971596,9.105090961
31,40800,RENT,6,PERSONAL,A,9000,0.1099,0,0.220588235,N,6,10.61646187,9.105090961
31,65000,MORTGAGE,15,PERSONAL,D,3000,0.1677,0,0.046153846,Y,7,11.08215793,8.006700845
28,41000,RENT,1,MEDICAL,B,9000,0.0988,0,0.219512195,N,8,10.62135174,9.105090961
29,65000,MORTGAGE,2,MEDICAL,A,4800,0.1099,0,0.073846154,N,5,11.08215793,8.476579509
30,65000,MORTGAGE,6,PERSONAL,A,17500,0.1099,0,0.269230769,N,8,11.08215793,9.770013301
27,65000,MORTGAGE,8,MEDICAL,B,3000,0.1242,0,0.046153846,N,10,11.08215793,8.006700845
35,36000,RENT,4,MEDICAL,E,9000,0.1839,1,0.25,Y,6,10.49130199,9.105090961
29,42000,RENT,13,PERSONAL,C,9000,0.1306,0,0.214285714,N,5,10.64544871,9.105090961
31,65000,MORTGAGE,15,VENTURE,B,30000,0.1269,0,0.461538462,N,9,11.08215793,10.30898599
29,59000,MORTGAGE,5,VENTURE,D,8000,0.1677,1,0.13559322,Y,8,10.98530967,8.987321813
33,42000,RENT,3,MEDICAL,B,9000,0.1099,0,0.214285714,N,8,10.64544871,9.105090961
33,42597,RENT,5,VENTURE,B,9000,0.1037,0,0.211282485,N,5,10.65956258,9.105090961
33,65000,MORTGAGE,4,VENTURE,A,15000,0.0751,0,0.230769231,N,8,11.08215793,9.615872145
29,65000,MORTGAGE,4,DEBTCONSOLIDATION,A,3000,0.0603,0,0.046153846,N,7,11.08215793,8.006700845
28,37200,RENT,4,HOMEIMPROVEMENT,D,9000,0.1459,1,0.241935484,Y,8,10.52409092,9.105090961
27,65000,MORTGAGE,4,VENTURE,A,6025,0.0603,0,0.092692308,N,10,11.08215793,8.70383872
30,65000,OWN,1,HOMEIMPROVEMENT,D,1800,0.1649,0,0.027692308,N,9,11.08215793,7.496097345
32,38482,RENT,6,MEDICAL,D,9000,0.1531,1,0.233875578,Y,7,10.55797186,9.105090961
28,45000,RENT,4,DEBTCONSOLIDATION,C,9000,0.1465,0,0.2,N,10,10.71443999,9.105090961
31,65000,MORTGAGE,11,PERSONAL,B,5000,0.1099,0,0.076923077,N,5,11.08215793,8.517393171
28,65000,MORTGAGE,12,EDUCATION,B,15000,0.0999,0,0.230769231,N,10,11.08215793,9.615872145
29,45000,RENT,0,DEBTCONSOLIDATION,B,9000,0.1269,0,0.2,N,7,10.71443999,9.105090961
32,65000,MORTGAGE,3,PERSONAL,A,8000,0.1099,0,0.123076923,N,5,11.08215793,8.987321813
31,45000,RENT,2,EDUCATION,C,9000,0.1284,0,0.2,N,5,10.71443999,9.105090961
33,65000,MORTGAGE,1,MEDICAL,B,15000,0.1199,0,0.230769231,N,10,11.08215793,9.615872145
31,65000,MORTGAGE,6,VENTURE,A,12000,0.0749,0,0.184615385,N,6,11.08215793,9.392745259
31,65000,MORTGAGE,15,MEDICAL,B,8000,0.1149,0,0.123076923,N,5,11.08215793,8.987321813
32,46000,RENT,4,MEDICAL,A,9000,0.0751,0,0.195652174,N,9,10.73641841,9.105090961
30,46000,RENT,5,VENTURE,A,9000,0.0729,0,0.195652174,N,5,10.73641841,9.105090961
27,47000,RENT,3,EDUCATION,C,9000,0.1298,0,0.191489362,N,7,10.75792416,9.105090961
34,47700,RENT,2,DEBTCONSOLIDATION,A,9000,0.0714,0,0.188679245,N,7,10.77270764,9.105090961
29,65000,MORTGAGE,5,EDUCATION,A,10000,0.0849,0,0.153846154,N,10,11.08215793,9.210440367
32,48000,RENT,3,DEBTCONSOLIDATION,C,9000,0.1399,0,0.1875,N,8,10.77897712,9.105090961
27,48000,RENT,5,MEDICAL,B,9000,0.1099,0,0.1875,N,10,10.77897712,9.105090961
27,65000,MORTGAGE,11,VENTURE,A,8000,0.0749,0,0.123076923,N,8,11.08215793,8.987321813
28,48000,RENT,11,MEDICAL,A,9000,0.0859,0,0.1875,N,7,10.77897712,9.105090961
28,65000,MORTGAGE,12,EDUCATION,B,24000,0.1099,0,0.369230769,N,5,11.08215793,10.08585078
27,65000,MORTGAGE,11,DEBTCONSOLIDATION,A,19200,0.0749,0,0.295384615,N,7,11.08215793,9.86271764
33,44000,RENT,0,MEDICAL,D,9000,0.1521,1,0.204545455,Y,6,10.69196764,9.105090961
33,50000,RENT,1,DEBTCONSOLIDATION,A,9000,0.0751,0,0.18,N,5,10.81979828,9.105090961
28,65000,MORTGAGE,3,VENTURE,A,10000,0.0749,0,0.153846154,N,5,11.08215793,9.210440367
34,65000,MORTGAGE,3,VENTURE,A,5000,0.0699,0,0.076923077,N,7,11.08215793,8.517393171
29,65000,MORTGAGE,4,HOMEIMPROVEMENT,A,10000,0.0699,0,0.153846154,N,9,11.08215793,9.210440367
28,65000,MORTGAGE,8,EDUCATION,D,3000,0.1099,0,0.046153846,N,7,11.08215793,8.006700845
29,65000,MORTGAGE,9,PERSONAL,A,6000,0.0699,0,0.092307692,N,10,11.08215793,8.699681401
34,65000,MORTGAGE,8,VENTURE,B,13750,0.1099,0,0.211538462,N,5,11.08215793,9.528866828
32,51000,RENT,1,PERSONAL,C,9000,0.1299,0,0.176470588,Y,5,10.83960052,9.105090961
31,51000,RENT,5,PERSONAL,B,9000,0.1099,0,0.176470588,N,7,10.83960052,9.105090961
30,51600,RENT,5,DEBTCONSOLIDATION,A,9000,0.0654,0,0.174418605,N,6,10.85129633,9.105090961
35,52000,RENT,2,VENTURE,B,9000,0.1099,0,0.173076923,N,9,10.85901823,9.105090961
29,65000,MORTGAGE,11,HOMEIMPROVEMENT,A,7000,0.1099,0,0.107692308,N,10,11.08215793,8.853808275
34,65000,MORTGAGE,5,EDUCATION,B,21200,0.0999,0,0.326153846,N,6,11.08215793,9.961803629
28,65000,MORTGAGE,4,HOMEIMPROVEMENT,A,2000,0.0749,0,0.030769231,N,6,11.08215793,7.601402335
28,46000,RENT,3,DEBTCONSOLIDATION,E,9000,0.1756,1,0.195652174,Y,7,10.73641841,9.105090961
28,65000,MORTGAGE,2,VENTURE,A,2500,0.0599,0,0.038461538,N,7,11.08215793,7.824445931
33,65000,MORTGAGE,14,DEBTCONSOLIDATION,C,3600,0.1399,0,0.055384615,N,9,11.08215793,8.188966864
27,65000,MORTGAGE,11,VENTURE,B,4500,0.1199,0,0.069230769,N,10,11.08215793,8.412054873
30,65000,MORTGAGE,14,PERSONAL,A,6200,0.1099,0,0.095384615,N,5,11.08215793,8.732465848
32,53000,RENT,4,MEDICAL,A,9000,0.0579,0,0.169811321,N,6,10.87806606,9.105090961
27,65000,OWN,6,EDUCATION,A,15000,0.0699,0,0.230769231,N,5,11.08215793,9.615872145
32,65000,OWN,12,VENTURE,B,10000,0.1199,0,0.153846154,N,5,11.08215793,9.210440367
34,65000,MORTGAGE,6,DEBTCONSOLIDATION,A,12300,0.1099,0,0.189230769,N,10,11.08215793,9.417435839
27,65000,MORTGAGE,11,VENTURE,A,9000,0.0766,0,0.138461538,N,6,11.08215793,9.105090961
35,55000,RENT,3,DEBTCONSOLIDATION,B,9000,0.1025,0,0.163636364,N,6,10.91510665,9.105090961
34,30000,RENT,3,PERSONAL,A,9050,0.0599,0,0.301666667,N,9,10.30898599,9.110630528
29,65000,MORTGAGE,2,DEBTCONSOLIDATION,A,7000,0.0729,0,0.107692308,N,6,11.08215793,8.853808275
33,62130,RENT,6,HOMEIMPROVEMENT,A,9050,0.0729,0,0.145662321,N,7,11.03700034,9.110630528
28,65000,MORTGAGE,3,DEBTCONSOLIDATION,A,5000,0.0692,0,0.076923077,N,5,11.08215793,8.517393171
30,65000,MORTGAGE,3,PERSONAL,A,12000,0.0766,0,0.184615385,N,7,11.08215793,9.392745259
34,62000,RENT,2,PERSONAL,C,9100,0.1348,0,0.146774194,N,7,11.03490579,9.116139577
28,65000,OWN,13,VENTURE,A,8000,0.0766,0,0.123076923,N,7,11.08215793,8.987321813
33,125000,RENT,0,PERSONAL,A,9100,0.0788,0,0.0728,N,8,11.73607702,9.116139577
33,43000,RENT,1,EDUCATION,C,9150,0.1316,0,0.212790698,Y,10,10.66897865,9.121618442
33,120000,RENT,1,PERSONAL,C,9150,0.1399,0,0.07625,N,5,11.69525536,9.121618442
34,28500,RENT,0,EDUCATION,B,9175,0.1269,1,0.321929825,N,5,10.25769445,9.124346659
28,65000,MORTGAGE,2,MEDICAL,A,7500,0.0729,0,0.115384615,N,8,11.08215793,8.922791624
30,65000,MORTGAGE,4,MEDICAL,A,3600,0.0692,0,0.055384615,N,10,11.08215793,8.188966864
29,65000,MORTGAGE,1,HOMEIMPROVEMENT,A,9600,0.0579,0,0.147692308,N,5,11.08215793,9.169622539
27,60000,RENT,2,VENTURE,B,9200,0.1242,0,0.153333333,N,7,11.00211651,9.127067453
32,65000,OWN,3,PERSONAL,C,12000,0.1335,0,0.184615385,Y,9,11.08215793,9.392745259
28,62000,RENT,3,MEDICAL,B,9200,0.1,0,0.148387097,N,9,11.03490579,9.127067453
29,73000,RENT,2,EDUCATION,A,9200,0.0788,0,0.126027397,N,5,11.19822842,9.127067453
27,65000,MORTGAGE,0,HOMEIMPROVEMENT,D,22000,0.1409,0,0.338461538,Y,6,11.08215793,9.998843186
35,65000,MORTGAGE,4,VENTURE,A,6500,0.0542,0,0.1,N,5,11.08215793,8.77971129
32,59000,MORTGAGE,0,MEDICAL,C,3500,0.1372,1,0.059322034,N,6,10.98530967,8.160803921
28,19000,RENT,1,DEBTCONSOLIDATION,B,9250,0.1149,1,0.486842105,N,7,9.852246888,9.132486933
28,19200,RENT,0,MEDICAL,C,9250,0.1422,1,0.481770833,N,9,9.86271764,9.132486933
30,65000,MORTGAGE,15,DEBTCONSOLIDATION,A,7500,0.0617,0,0.115384615,N,9,11.08215793,8.922791624
29,65000,MORTGAGE,5,MEDICAL,B,6000,0.1036,0,0.092307692,N,7,11.08215793,8.699681401
33,21996,RENT,0,EDUCATION,C,9250,0.1287,1,0.420531006,N,9,9.998661359,9.132486933
30,26000,RENT,3,EDUCATION,B,9250,0.1099,1,0.355769231,N,5,10.16589028,9.132486933
31,65000,MORTGAGE,15,EDUCATION,A,7750,0.0751,0,0.119230769,N,8,11.08215793,8.955577146
27,65000,OWN,8,MEDICAL,A,5000,0.0788,0,0.076923077,N,5,11.08215793,8.517393171
30,28000,RENT,0,MEDICAL,B,9250,0.1148,1,0.330357143,N,9,10.2399955,9.132486933
27,65000,MORTGAGE,3,DEBTCONSOLIDATION,B,15000,0.1075,0,0.230769231,N,5,11.08215793,9.615872145
33,29736,RENT,4,VENTURE,B,9250,0.0999,1,0.311070756,N,10,10.30014734,9.132486933
31,65000,MORTGAGE,3,MEDICAL,C,10000,0.1361,0,0.153846154,N,9,11.08215793,9.210440367
29,32000,RENT,10,HOMEIMPROVEMENT,D,9250,0.1565,1,0.2890625,N,7,10.37352243,9.132486933
30,65000,MORTGAGE,2,HOMEIMPROVEMENT,D,4000,0.1521,0,0.061538462,N,7,11.08215793,8.294299609
29,40000,RENT,0,VENTURE,C,9250,0.1465,0,0.23125,N,7,10.59665973,9.132486933
35,34000,RENT,1,PERSONAL,B,9250,0.1059,1,0.272058824,N,10,10.43414521,9.132486933
34,65000,MORTGAGE,4,DEBTCONSOLIDATION,A,11200,0.0788,0,0.172307692,N,6,11.08215793,9.323758339
30,67000,RENT,2,VENTURE,A,9250,0.1099,0,0.138059701,N,7,11.11246282,9.132486933
27,36000,RENT,2,EDUCATION,D,9300,0.1099,1,0.258333333,Y,9,10.49130199,9.1378772
29,54996,RENT,8,MEDICAL,A,9300,0.0932,0,0.169103208,N,7,10.91503392,9.1378772
28,62000,RENT,3,DEBTCONSOLIDATION,C,9300,0.1172,0,0.15,Y,5,11.03490579,9.1378772
32,65000,MORTGAGE,12,VENTURE,A,12000,0.0788,0,0.184615385,N,5,11.08215793,9.392745259
32,12000,RENT,1,MEDICAL,A,9325,0.0838,1,0.777083333,N,6,9.392745259,9.140561477
32,30000,RENT,4,MEDICAL,D,9325,0.1362,1,0.310833333,N,7,10.30898599,9.140561477
34,65000,MORTGAGE,12,VENTURE,A,6000,0.0714,0,0.092307692,N,10,11.08215793,8.699681401
27,65000,MORTGAGE,11,PERSONAL,A,18000,0.0751,0,0.276923077,N,8,11.08215793,9.798182591
27,65000,MORTGAGE,7,HOMEIMPROVEMENT,B,12000,0.1136,0,0.184615385,N,8,11.08215793,9.392745259
35,65000,MORTGAGE,19,EDUCATION,B,20000,0.1025,0,0.307692308,N,5,11.08215793,9.903537551
32,83196,RENT,1,MEDICAL,B,9350,0.1099,0,0.112385211,N,8,11.32896657,9.143238568
32,65000,MORTGAGE,16,DEBTCONSOLIDATION,A,5500,0.0751,0,0.084615385,N,7,11.08215793,8.612685173
34,65000,MORTGAGE,17,PERSONAL,B,10000,0.1136,0,0.153846154,N,7,11.08215793,9.210440367
29,65000,MORTGAGE,13,EDUCATION,D,10000,0.1533,0,0.153846154,Y,6,11.08215793,9.210440367
27,31200,RENT,2,MEDICAL,A,9400,0.0691,0,0.301282051,N,5,10.34820542,9.148571346
33,65000,MORTGAGE,3,DEBTCONSOLIDATION,A,2000,0.0788,0,0.030769231,N,7,11.08215793,7.601402335
28,72800,RENT,12,HOMEIMPROVEMENT,B,9425,0.1149,0,0.129464286,N,8,11.19548497,9.151227107
32,28800,RENT,7,PERSONAL,C,9450,0.1427,1,0.328125,Y,10,10.26816539,9.153875835
29,65000,MORTGAGE,9,HOMEIMPROVEMENT,A,11500,0.0751,0,0.176923077,N,10,11.08215793,9.350189267
34,59000,MORTGAGE,1,MEDICAL,C,20000,0.1099,1,0.338983051,Y,7,10.98530967,9.903537551
32,29000,RENT,16,DEBTCONSOLIDATION,D,9450,0.1629,1,0.325862069,N,8,10.27508559,9.153875835
28,65000,MORTGAGE,6,PERSONAL,D,22000,0.1565,0,0.338461538,N,5,11.08215793,9.998843186
27,65000,MORTGAGE,0,DEBTCONSOLIDATION,A,10250,0.0859,0,0.157692308,N,5,11.08215793,9.235130541
27,65000,MORTGAGE,7,HOMEIMPROVEMENT,C,4500,0.1392,0,0.069230769,N,7,11.08215793,8.412054873
32,70000,RENT,1,DEBTCONSOLIDATION,B,9450,0.1083,0,0.135,N,10,11.15626481,9.153875835
31,95000,RENT,0,PERSONAL,A,9450,0.0654,0,0.099473684,N,6,11.4616427,9.153875835
27,65000,MORTGAGE,11,HOMEIMPROVEMENT,E,24000,0.1774,0,0.369230769,Y,6,11.08215793,10.08585078
27,65000,MORTGAGE,2,DEBTCONSOLIDATION,B,10000,0.1253,0,0.153846154,N,7,11.08215793,9.210440367
27,75000,RENT,0,HOMEIMPROVEMENT,B,9475,0.1099,0,0.126333333,N,5,11.22525673,9.156517565
31,21900,RENT,4,PERSONAL,D,9500,0.1459,1,0.433789954,N,8,9.994287577,9.159152335
29,65000,MORTGAGE,0,HOMEIMPROVEMENT,A,10000,0.0894,0,0.153846154,N,9,11.08215793,9.210440367
30,65000,MORTGAGE,1,PERSONAL,D,25000,0.1565,0,0.384615385,Y,5,11.08215793,10.1266711
34,36000,RENT,2,DEBTCONSOLIDATION,A,9500,0.0859,0,0.263888889,N,8,10.49130199,9.159152335
28,65000,OWN,1,MEDICAL,C,2500,0.1322,0,0.038461538,Y,7,11.08215793,7.824445931
29,59000,MORTGAGE,9,DEBTCONSOLIDATION,D,18000,0.1565,1,0.305084746,Y,8,10.98530967,9.798182591
29,40000,RENT,7,VENTURE,A,9500,0.1099,0,0.2375,N,7,10.59665973,9.159152335
29,65000,MORTGAGE,13,PERSONAL,C,16000,0.1287,0,0.246153846,Y,10,11.08215793,9.680406499
28,59000,MORTGAGE,1,DEBTCONSOLIDATION,A,12000,0.0963,1,0.203389831,N,10,10.98530967,9.392745259
34,65000,OWN,2,PERSONAL,A,5600,0.08,0,0.086153846,N,6,11.08215793,8.630700432
32,65000,MORTGAGE,6,PERSONAL,B,5600,0.1158,0,0.086153846,N,5,11.08215793,8.630700432
29,49000,RENT,3,EDUCATION,A,9500,0.1099,1,0.193877551,N,5,10.79959599,9.159152335
33,70000,RENT,10,DEBTCONSOLIDATION,A,9500,0.1099,0,0.135714286,N,5,11.15626481,9.159152335
29,72000,RENT,3,MEDICAL,B,9500,0.1126,0,0.131944444,N,7,11.18443529,9.159152335
28,65000,OWN,1,VENTURE,B,7500,0.1096,0,0.115384615,N,5,11.08215793,8.922791624
29,77040,RENT,1,EDUCATION,C,9500,0.1284,0,0.123312565,Y,9,11.25209303,9.159152335
32,96000,RENT,8,HOMEIMPROVEMENT,A,9500,0.1099,0,0.098958333,N,5,11.47211389,9.159152335
30,59000,MORTGAGE,4,MEDICAL,A,10000,0.08,1,0.169491525,N,9,10.98530967,9.210440367
27,19498,RENT,3,HOMEIMPROVEMENT,A,9575,0.0662,1,0.491076008,N,9,9.878118461,9.167015247
33,65000,MORTGAGE,4,HOMEIMPROVEMENT,B,16800,0.0976,0,0.258461538,N,6,11.08215793,9.729193687
29,59000,MORTGAGE,7,DEBTCONSOLIDATION,B,15000,0.0976,1,0.254237288,N,8,10.98530967,9.615872145
32,24696,RENT,1,EDUCATION,A,9600,0.0714,1,0.388726919,N,9,10.11443706,9.169622539
28,65000,OWN,0,HOMEIMPROVEMENT,B,1450,0.0976,0,0.022307692,N,6,11.08215793,7.280008253
34,65000,MORTGAGE,3,EDUCATION,E,10000,0.1099,0,0.153846154,N,8,11.08215793,9.210440367
35,65000,MORTGAGE,5,DEBTCONSOLIDATION,B,25000,0.0951,0,0.384615385,N,10,11.08215793,10.1266711
28,25000,RENT,1,MEDICAL,C,9600,0.1427,1,0.384,Y,10,10.1266711,9.169622539
30,65004,MORTGAGE,9,EDUCATION,A,15000,0.0751,0,0.23075503,N,9,11.08221947,9.615872145
35,28080,RENT,3,MEDICAL,C,9600,0.1357,1,0.341880342,Y,7,10.24284847,9.169622539
30,65004,MORTGAGE,3,PERSONAL,A,1500,0.0599,0,0.023075503,N,9,11.08221947,7.313886832
28,30000,RENT,0,VENTURE,A,9600,0.1099,1,0.32,N,7,10.30898599,9.169622539
33,33504,RENT,4,DEBTCONSOLIDATION,B,9600,0.1099,0,0.286532951,N,8,10.41944996,9.169622539
28,65004,MORTGAGE,7,MEDICAL,A,9000,0.0599,0,0.138453018,N,5,11.08221947,9.105090961
29,33600,RENT,0,PERSONAL,D,9600,0.1599,1,0.285714286,Y,7,10.42231111,9.169622539
29,65004,MORTGAGE,7,EDUCATION,A,5000,0.0617,0,0.076918343,N,7,11.08221947,8.517393171
28,34000,RENT,7,DEBTCONSOLIDATION,B,9600,0.1099,0,0.282352941,N,5,10.43414521,9.169622539
33,65004,MORTGAGE,14,VENTURE,B,8000,0.1149,0,0.12306935,N,9,11.08221947,8.987321813
27,37595,RENT,6,DEBTCONSOLIDATION,A,9600,0.0714,0,0.255353105,N,8,10.53465294,9.169622539
30,65004,MORTGAGE,6,PERSONAL,A,7100,0.08,0,0.109224048,N,10,11.08221947,8.867990898
28,59004,MORTGAGE,1,PERSONAL,A,8000,0.0737,1,0.135584028,N,6,10.98537747,8.987321813
30,65004,MORTGAGE,3,DEBTCONSOLIDATION,A,5250,0.0963,0,0.080764261,N,8,11.08221947,8.566173814
28,39000,RENT,0,MEDICAL,A,9600,0.0749,0,0.246153846,N,8,10.57134257,9.169622539
27,65004,OWN,1,HOMEIMPROVEMENT,C,12000,0.1209,0,0.184604024,N,7,11.08221947,9.392745259
29,65061,MORTGAGE,13,PERSONAL,B,12000,0.0962,0,0.184442293,N,5,11.08309594,9.392745259
30,65136,MORTGAGE,0,PERSONAL,C,6250,0.1287,0,0.095953083,Y,9,11.08424802,8.74049673
34,65200,MORTGAGE,13,VENTURE,A,8000,0.0692,0,0.122699387,N,7,11.08523009,8.987321813
31,65200,MORTGAGE,7,PERSONAL,A,7000,0.08,0,0.107361963,N,8,11.08523009,8.853808275
32,40000,RENT,1,DEBTCONSOLIDATION,C,9600,0.1348,0,0.24,Y,5,10.59665973,9.169622539
27,65304,MORTGAGE,6,HOMEIMPROVEMENT,A,5300,0.0751,0,0.081158888,N,10,11.08682388,8.575650761
30,41000,RENT,7,VENTURE,A,9600,0.1099,0,0.234146341,N,9,10.62135174,9.169622539
27,41400,RENT,2,DEBTCONSOLIDATION,B,9600,0.1099,0,0.231884058,N,5,10.63106031,9.169622539
28,42000,RENT,4,MEDICAL,A,9600,0.079,0,0.228571429,N,7,10.64544871,9.169622539
28,36000,RENT,3,MEDICAL,D,9600,0.1461,1,0.266666667,Y,10,10.49130199,9.169622539
28,65500,MORTGAGE,11,HOMEIMPROVEMENT,A,11000,0.0603,0,0.167938931,N,8,11.08982069,9.305741457
33,44000,RENT,2,MEDICAL,C,9600,0.1316,0,0.218181818,Y,5,10.69196764,9.169622539
33,45000,RENT,2,EDUCATION,A,9600,0.0849,0,0.213333333,N,5,10.71443999,9.169622539
30,65600,OWN,5,VENTURE,C,4000,0.1268,0,0.06097561,Y,7,11.09134622,8.294299609
27,59619,MORTGAGE,11,VENTURE,D,7750,0.1484,1,0.129992117,Y,9,10.99574637,8.955577146
27,39996,RENT,5,MEDICAL,D,9600,0.1099,1,0.240024002,N,9,10.59655973,9.169622539
33,48000,RENT,5,MEDICAL,D,9600,0.1629,0,0.2,Y,7,10.77897712,9.169622539
28,51996,RENT,11,HOMEIMPROVEMENT,A,9600,0.0907,0,0.184629587,N,7,10.8589413,9.169622539
31,46000,RENT,6,MEDICAL,D,9600,0.1446,1,0.208695652,Y,5,10.73641841,9.169622539
29,66000,MORTGAGE,10,DEBTCONSOLIDATION,B,7000,0.0991,0,0.106060606,N,10,11.09742517,8.853808275
29,60000,MORTGAGE,11,VENTURE,C,6000,0.1527,1,0.1,Y,10,11.00211651,8.699681401
35,66000,MORTGAGE,4,VENTURE,A,3000,0.0603,0,0.045454545,N,7,11.09742517,8.006700845
29,53000,RENT,7,VENTURE,C,9600,0.1273,0,0.181132075,N,5,10.87806606,9.169622539
35,66000,MORTGAGE,6,DEBTCONSOLIDATION,B,9100,0.1242,0,0.137878788,N,7,11.09742517,9.116139577
29,58327,RENT,4,VENTURE,B,9600,0.1148,0,0.164589298,N,5,10.97383753,9.169622539
33,59000,RENT,17,MEDICAL,B,9600,0.0991,0,0.162711864,N,8,10.98530967,9.169622539
27,60000,RENT,7,VENTURE,B,9600,0.1065,0,0.16,N,7,11.00211651,9.169622539
28,60000,RENT,7,EDUCATION,C,9600,0.1357,0,0.16,Y,8,11.00211651,9.169622539
31,66000,MORTGAGE,8,VENTURE,A,4200,0.0749,0,0.063636364,N,7,11.09742517,8.343077871
34,60000,MORTGAGE,18,EDUCATION,B,3000,0.1199,1,0.05,N,10,11.00211651,8.006700845
29,66000,MORTGAGE,4,VENTURE,A,3000,0.0542,0,0.045454545,N,7,11.09742517,8.006700845
27,66000,MORTGAGE,12,EDUCATION,D,8400,0.1649,0,0.127272727,Y,7,11.09742517,9.036106025
29,60000,RENT,1,HOMEIMPROVEMENT,C,9600,0.1166,0,0.16,Y,6,11.00211651,9.169622539
27,54000,RENT,4,PERSONAL,D,9600,0.1217,1,0.177777778,Y,9,10.89675784,9.169622539
33,66000,OWN,16,MEDICAL,A,3500,0.1099,0,0.053030303,N,9,11.09742517,8.160803921
33,66000,OWN,3,VENTURE,B,5600,0.1099,0,0.084848485,N,9,11.09742517,8.630700432
29,66000,MORTGAGE,4,PERSONAL,A,3000,0.0766,0,0.045454545,N,7,11.09742517,8.006700845
30,65000,RENT,11,PERSONAL,B,9600,0.1242,0,0.147692308,N,10,11.08215793,9.169622539
27,62000,RENT,2,PERSONAL,B,9600,0.1025,1,0.15483871,N,8,11.03490579,9.169622539
28,60000,MORTGAGE,2,HOMEIMPROVEMENT,A,6500,0.0579,1,0.108333333,N,6,11.00211651,8.77971129
29,60000,MORTGAGE,13,MEDICAL,G,25000,0.2016,1,0.416666667,N,10,11.00211651,10.1266711
35,70000,RENT,5,HOMEIMPROVEMENT,A,9600,0.0542,0,0.137142857,N,9,11.15626481,9.169622539
30,71400,RENT,0,HOMEIMPROVEMENT,C,9600,0.1261,0,0.134453782,N,6,11.17606715,9.169622539
27,60000,MORTGAGE,12,MEDICAL,D,2000,0.157,1,0.033333333,Y,6,11.00211651,7.601402335
27,78000,RENT,5,EDUCATION,E,9600,0.1714,0,0.123076923,Y,7,11.26447693,9.169622539
27,78000,RENT,4,HOMEIMPROVEMENT,C,9600,0.1229,0,0.123076923,Y,9,11.26447693,9.169622539
27,60000,MORTGAGE,4,HOMEIMPROVEMENT,C,8400,0.1273,1,0.14,N,9,11.00211651,9.036106025
30,66000,MORTGAGE,4,VENTURE,A,12000,0.0751,0,0.181818182,N,10,11.09742517,9.392745259
31,80000,RENT,1,MEDICAL,B,9600,0.0991,0,0.12,N,7,11.28979441,9.169622539
27,66000,MORTGAGE,0,EDUCATION,A,9250,0.0859,0,0.140151515,N,9,11.09742517,9.132486933
32,80000,RENT,6,DEBTCONSOLIDATION,B,9600,0.1114,0,0.12,N,5,11.28979441,9.169622539
30,66000,MORTGAGE,15,VENTURE,B,15000,0.1114,0,0.227272727,N,8,11.09742517,9.615872145
30,66000,MORTGAGE,8,EDUCATION,A,6000,0.0768,0,0.090909091,N,8,11.09742517,8.699681401
30,66000,MORTGAGE,0,DEBTCONSOLIDATION,A,11200,0.0932,0,0.16969697,N,9,11.09742517,9.323758339
31,66000,MORTGAGE,9,VENTURE,E,22000,0.1663,0,0.333333333,Y,5,11.09742517,9.998843186
31,66000,MORTGAGE,15,PERSONAL,A,10000,0.1099,0,0.151515152,N,5,11.09742517,9.210440367
33,66000,MORTGAGE,2,PERSONAL,D,20000,0.1261,0,0.303030303,Y,5,11.09742517,9.903537551
27,66300,RENT,1,MEDICAL,D,9600,0.1099,1,0.14479638,N,7,11.10196026,9.169622539
32,66100,MORTGAGE,5,MEDICAL,A,5000,0.0603,0,0.075642965,N,8,11.09893915,8.517393171
30,66120,MORTGAGE,10,PERSONAL,C,2800,0.1357,0,0.042347247,N,6,11.09924168,7.937731775
