person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
32,66300,5,6075,0.0603,0,0.091628959,6,11.10196026,8.712101864,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,64000,1,10000,0.1269,0,0.15625,8,11.06665399,9.210440367,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,45000,4,12000,0.0788,0,0.266666667,5,10.71443999,9.392745259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,113000,7,20000,0.1099,1,0.17699115,8,11.63515195,9.903537551,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,32220,11,17725,0.1149,1,0.550124146,7,10.38037369,9.782787767,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,74100,3,4500,0.1361,0,0.060728745,8,11.21318431,8.412054873,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
29,35000,1,10625,0.079,0,0.303571429,6,10.46313191,9.271059107,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,45000,3,3000,0.1261,0,0.066666667,8,10.71443999,8.006700845,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,62000,1,3275,0.0933,0,0.052822581,8,11.03490579,8.094378445,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,200000,1,7800,0.0963,0,0.039,5,12.20607765,8.96200721,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,47000,2,5000,0.1062,0,0.106382979,9,10.75792416,8.517393171,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,37920,2,12000,0.1348,1,0.316455696,8,10.54326033,9.392745259,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,48000,1,12000,0.1454,0,0.25,7,10.77897712,9.392745259,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,34000,7,9600,0.1099,0,0.282352941,7,10.43414521,9.169622539,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,38000,3,8000,0.1099,0,0.210526316,9,10.54536775,8.987321813,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,69996,0,2400,0.1111,0,0.034287674,6,11.15620766,7.783640596,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,75000,6,6000,0.0751,0,0.08,5,11.22525673,8.699681401,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,99996,6,10000,0.0542,0,0.100004,9,11.51289546,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,86400,4,5000,0.079,0,0.05787037,5,11.36675453,8.517393171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,65000,3,3625,0.0603,0,0.055769231,8,11.08215793,8.195885391,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,24000,4,1000,0.1491,1,0.041666667,10,10.08585078,6.908754779,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
33,66000,2,6400,0.1496,1,0.096969697,6,11.09742517,8.764209507,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28,73000,6,15000,0.1183,0,0.205479452,7,11.19822842,9.615872145,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,66000,4,12000,0.0751,0,0.181818182,9,11.09742517,9.392745259,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,135000,2,15000,0.0542,0,0.111111111,6,11.81303746,9.615872145,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,160000,8,3600,0.1523,0,0.0225,9,11.98293534,8.188966864,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,50000,0,4000,0.1099,0,0.08,6,10.81979828,8.294299609,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,62000,13,9000,0.1099,0,0.14516129,7,11.03490579,9.105090961,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,21000,1,7750,0.1183,0,0.369047619,7,9.952325335,8.955577146,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32,40000,4,7500,0.0599,0,0.1875,8,10.59665973,8.922791624,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,40000,2,7000,0.1491,1,0.175,8,10.59665973,8.853808275,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,140000,2,15000,0.1635,0,0.107142857,5,11.84940484,9.615872145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,60000,16,6000,0.0662,0,0.1,5,11.00211651,8.699681401,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,68508,17,7000,0.08,0,0.102177848,10,11.1347204,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35,78000,9,10000,0.0654,0,0.128205128,5,11.26447693,9.210440367,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31,33600,1,15250,0.1253,0,0.453869048,8,10.42231111,9.632400354,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,32000,12,2275,0.0617,0,0.07109375,10,10.37352243,7.730174795,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,28000,5,12000,0.1422,1,0.428571429,8,10.2399955,9.392745259,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,48000,4,3000,0.1199,0,0.0625,6,10.77897712,8.006700845,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,78200,12,20000,0.1099,1,0.255754476,5,11.26703771,9.903537551,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,79200,4,8000,0.0542,0,0.101010101,5,11.2797442,8.987321813,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,48996,3,12000,0.1253,0,0.244917952,8,10.79951435,9.392745259,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,102996,4,6000,0.1099,0,0.05825469,8,11.54245514,8.699681401,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,90000,13,10000,0.1221,0,0.111111111,7,11.40757606,9.210440367,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,18000,0,1500,0.1148,1,0.083333333,8,9.798182591,7.313886832,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,28550,6,4000,0.1059,0,0.140105079,8,10.25944724,8.294299609,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,42000,4,10000,0.1075,0,0.238095238,6,10.64544871,9.210440367,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,94000,13,10000,0.1427,0,0.106382979,10,11.4510607,9.210440367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
27,180000,2,8000,0.1323,0,0.044444444,9,12.10071769,8.987321813,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33,72000,0,6600,0.1099,0,0.091666667,9,11.18443529,8.794976432,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,45000,10,7600,0.1459,1,0.168888889,7,10.71443999,8.936035097,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,58800,10,3000,0.1149,0,0.051020408,5,10.98191414,8.006700845,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,50000,4,7000,0.1149,0,0.14,9,10.81979828,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,60000,5,19400,0.1853,0,0.323333333,10,11.00211651,9.87307989,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
28,40000,2,9000,0.1253,0,0.225,8,10.59665973,9.105090961,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,16800,9,2750,0.1484,1,0.163690476,6,9.729193687,7.919719761,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,56253,11,10000,0.1136,0,0.177768297,10,10.93763243,9.210440367,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,38000,1,10000,0.0894,0,0.263157895,9,10.54536775,9.210440367,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,53004,3,14000,0.1528,1,0.264131009,10,10.87814153,9.546884035,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,40100,3,7175,0.1299,0,0.178927681,6,10.59915655,8.878497404,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,480000,6,6500,0.0542,0,0.013541667,9,13.08154347,8.77971129,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,70000,4,10000,0.1025,0,0.142857143,8,11.15626481,9.210440367,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,80000,2,6000,0.1417,0,0.075,9,11.28979441,8.699681401,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,27840,0,8575,0.1942,1,0.308010057,10,10.23426503,9.056722883,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
32,91800,13,8400,0.1599,1,0.091503268,9,11.42737847,9.036106025,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35,86000,5,18000,0.1099,0,0.209302326,9,11.3621142,9.798182591,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,96000,7,8000,0.0699,0,0.083333333,8,11.47211389,8.987321813,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,54000,2,12000,0.1531,1,0.222222222,6,10.89675784,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,25000,5,10000,0.1349,0,0.4,6,10.1266711,9.210440367,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,45600,6,3000,0.0699,0,0.065789474,5,10.72768493,8.006700845,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,40000,4,10000,0.1099,0,0.25,10,10.59665973,9.210440367,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
33,75653,2,20000,0.1758,1,0.264364929,8,11.23392559,9.903537551,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,63844,11,20000,0.0654,0,0.31326358,5,11.06421355,9.903537551,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,50000,0,9000,0.1099,0,0.18,10,10.81979828,9.105090961,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,14076,4,4800,0.0676,1,0.341005968,7,9.552297539,8.476579509,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
35,120000,4,12000,0.1099,0,0.1,5,11.69525536,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,30000,0,6500,0.0849,0,0.216666667,10,10.30898599,8.77971129,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,50000,1,16200,0.1399,1,0.324,6,10.81979828,9.692828248,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,84000,3,7000,0.0729,0,0.083333333,10,11.33858398,8.853808275,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,50000,2,3000,0.1037,0,0.06,9,10.81979828,8.006700845,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,78000,5,12000,0.1062,0,0.153846154,6,11.26447693,9.392745259,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,60132,11,10000,0.1062,0,0.166300805,10,11.00431405,9.210440367,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,34000,4,5000,0.079,1,0.147058824,5,10.43414521,8.517393171,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35,80000,5,15000,0.1599,0,0.1875,5,11.28979441,9.615872145,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,215662,12,21000,0.1199,0,0.097374595,6,12.28147228,9.952325335,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,120000,2,16000,0.1221,0,0.133333333,5,11.69525536,9.680406499,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,135000,18,8000,0.0932,0,0.059259259,5,11.81303746,8.987321813,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,120000,11,14400,0.1074,0,0.12,7,11.69525536,9.575052928,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,127000,6,21000,0.1099,0,0.165354331,5,11.75195024,9.952325335,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,92000,11,18000,0.1148,0,0.195652174,8,11.42955473,9.798182591,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,56839,15,9000,0.1533,1,0.158341983,6,10.94799558,9.105090961,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,124886,12,5000,0.1199,1,0.040036513,5,11.73516461,8.517393171,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,36100,2,14000,0.1427,0,0.387811634,10,10.49407584,9.546884035,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,90000,14,18000,0.0849,0,0.2,7,11.40757606,9.798182591,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,40000,0,5000,0.0542,0,0.125,5,10.59665973,8.517393171,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,50000,0,3575,0.1149,0,0.0715,6,10.81979828,8.182000136,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,104371,4,15000,0.1677,0,0.143718083,6,11.55571672,9.615872145,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33,98000,2,20000,0.0691,0,0.204081633,7,11.49273296,9.903537551,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,37100,9,3000,0.1682,0,0.080862534,7,10.5213992,8.006700845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,125000,8,8000,0.1114,0,0.064,6,11.73607702,8.987321813,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,142000,14,24250,0.1148,0,0.170774648,8,11.86358938,10.09621313,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,125000,2,8000,0.0676,0,0.064,6,11.73607702,8.987321813,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,38769,3,2400,0.089,0,0.06190513,6,10.56540203,7.783640596,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,65000,3,10000,0.0749,0,0.153846154,7,11.08215793,9.210440367,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34,55000,4,7000,0.1349,0,0.127272727,7,10.91510665,8.853808275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,70000,1,6000,0.1189,0,0.085714286,7,11.15626481,8.699681401,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,72000,6,6000,0.0542,0,0.083333333,6,11.18443529,8.699681401,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,140987,5,6450,0.0599,0,0.045748899,6,11.85643006,8.771990437,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,56864,5,12300,0.0788,0,0.216305571,8,10.94843532,9.417435839,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,42000,5,18825,0.079,1,0.448214286,9,10.64544871,9.842994172,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,75000,4,13800,0.1099,0,0.184,9,11.22525673,9.532496332,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,100000,1,1000,0.1171,0,0.01,6,11.51293546,6.908754779,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,57600,1,6000,0.0991,0,0.104166667,5,10.96129521,8.699681401,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,72000,12,16000,0.1595,0,0.222222222,5,11.18443529,9.680406499,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31,39996,4,2400,0.1099,0,0.060006001,10,10.59655973,7.783640596,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,24000,0,2000,0.1435,0,0.083333333,8,10.08585078,7.601402335,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
32,21120,0,10000,0.1099,1,0.473484848,10,9.958023085,9.210440367,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,110000,11,3600,0.0603,0,0.032727273,5,11.60824474,8.188966864,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,24414,0,5000,0.0691,0,0.204800524,7,10.10295298,8.517393171,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,30000,2,10500,0.0894,0,0.35,8,10.30898599,9.25922577,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
30,51996,5,3200,0.0699,0,0.061543196,5,10.8589413,8.07121854,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,120000,3,6250,0.1253,0,0.052083333,9,11.69525536,8.74049673,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32,110888,0,10400,0.0991,0,0.093788327,7,11.61628498,9.249657234,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,47900,1,7500,0.1347,0,0.1565762,6,10.77689166,8.922791624,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,90000,14,18000,0.0894,0,0.2,7,11.40757606,9.798182591,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,83300,9,10000,0.1099,1,0.120048019,5,11.33021583,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
31,77500,4,10000,0.1649,0,0.129032258,7,11.25804612,9.210440367,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33,97000,4,7000,0.1298,0,0.072164948,8,11.48247657,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,56888,8,8000,0.1629,0,0.140627197,5,10.94885728,8.987321813,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
30,40000,8,2500,0.0579,0,0.0625,8,10.59665973,7.824445931,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,29000,14,15075,0.1099,1,0.519827586,7,10.27508559,9.620859354,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,106369,2,8325,0.0699,0,0.078265284,10,11.57467886,9.027138428,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,67000,1,2800,0.1304,0,0.041791045,7,11.11246282,7.937731775,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,101000,2,7500,0.1322,0,0.074257426,9,11.5228857,8.922791624,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
34,220000,13,11275,0.1299,0,0.05125,8,12.30138737,9.330431852,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30,25000,4,7000,0.1099,0,0.28,10,10.1266711,8.853808275,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,95000,6,4000,0.0599,0,0.042105263,7,11.4616427,8.294299609,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34,80000,4,5000,0.0617,0,0.0625,8,11.28979441,8.517393171,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,36400,5,9000,0.0749,0,0.247252747,6,10.50235153,9.105090961,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33,36000,10,5000,0.0849,0,0.138888889,9,10.49130199,8.517393171,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
30,65000,3,20000,0.1677,0,0.307692308,5,11.08215793,9.903537551,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33,45000,3,8000,0.1649,1,0.177777778,7,10.71443999,8.987321813,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,129700,1,10000,0.0654,0,0.077101002,7,11.77298708,9.210440367,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34,53500,0,3200,0.0676,0,0.059813084,10,10.88745562,8.07121854,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,78000,1,5125,0.0859,0,0.065705128,8,11.26447693,8.542080907,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33,82000,2,6000,0.0751,0,0.073170732,6,11.31448672,8.699681401,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,43200,1,3000,0.0749,0,0.069444444,7,10.67361892,8.006700845,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,31000,7,3600,0.1411,1,0.116129032,8,10.34177474,8.188966864,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32,89000,0,12000,0.0894,0,0.134831461,6,11.39640288,9.392745259,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,83000,9,18000,0.1974,1,0.21686747,8,11.32660793,9.798182591,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
29,61656,4,15000,0.0691,0,0.243285325,9,11.02934205,9.615872145,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,30000,1,11450,0.0999,1,0.381666667,6,10.30898599,9.345832341,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,26010,2,6500,0.0999,0,0.249903883,9,10.1662748,8.77971129,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,52000,4,14675,0.0963,0,0.282211538,7,10.85901823,9.593968785,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50,900000,11,30000,0.1269,0,0.033333333,15,13.71015115,10.30898599,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,900000,8,6000,0.1099,0,0.006666667,12,13.71015115,8.699681401,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,69000,20,35000,0.1099,1,0.507246377,15,11.14187628,10.46313191,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
45,80000,10,35000,0.1099,1,0.4375,13,11.28979441,10.46313191,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37,80000,0,35000,0.1199,1,0.4375,17,11.28979441,10.46313191,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,708000,14,25000,0.1218,0,0.035310734,12,13.47020079,10.1266711,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,584800,4,20000,0.1099,1,0.034199726,16,13.2790269,9.903537551,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
36,700000,16,25000,0.1253,0,0.035714286,13,13.45883704,10.1266711,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
40,540600,8,35000,0.1599,1,0.064742878,11,13.20043676,10.46313191,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
37,85000,5,35000,0.089,1,0.411764706,17,11.3504183,10.46313191,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43,500000,5,25000,0.1261,0,0.05,14,13.12236538,10.1266711,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
39,403750,10,35000,0.1099,1,0.086687307,11,12.90855363,10.46313191,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,480000,3,16000,0.079,0,0.033333333,17,13.08154347,9.680406499,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,133000,2,35000,0.1454,1,0.263157895,17,11.79811193,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,408000,12,35000,0.079,0,0.085784314,13,12.9190249,10.46313191,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
37,408000,14,6000,0.1261,0,0.014705882,13,12.9190249,8.699681401,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43,400000,5,28000,0.0991,0,0.07,11,12.89922233,10.2399955,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43,350000,3,18000,0.1149,0,0.051428571,16,12.76569129,9.798182591,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46,336000,11,9000,0.1149,0,0.026785714,13,12.72486942,9.105090961,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
44,67920,13,32400,0.1099,1,0.477031802,13,11.12610054,10.38594457,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43,74000,2,30600,0.1879,1,0.413513514,17,11.21183389,10.32878797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,306000,9,15000,0.1062,0,0.049019608,17,12.63134365,9.615872145,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
47,305000,6,10000,0.1343,0,0.032786885,12,12.62807033,9.210440367,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
46,305000,22,20000,0.1793,0,0.06557377,13,12.62807033,9.903537551,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,300000,0,10000,0.1727,0,0.033333333,14,12.61154109,9.210440367,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37,55000,19,30000,0.0991,1,0.545454545,15,10.91510665,10.30898599,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47,12000,4,1950,0.1269,1,0.1625,12,9.392745259,7.576097341,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,300000,7,25000,0.1149,0,0.083333333,14,12.61154109,10.1266711,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,90000,7,30000,0.1599,1,0.333333333,11,11.40757606,10.30898599,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,12000,4,4800,0.0729,1,0.4,12,9.392745259,8.476579509,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,280000,3,5000,0.1426,0,0.017857143,16,12.54254845,8.517393171,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,220000,0,30000,0.0991,0,0.136363636,17,12.30138737,10.30898599,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,268000,0,24000,0.1037,0,0.089552239,11,12.49874599,10.08585078,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,267000,14,21000,0.1269,0,0.078651685,13,12.49500768,9.952325335,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
