person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
29,RENT,1,PERSONAL,D,0.16070 ,1,0.2,Y,9,10.37352243,8.783549477
28,RENT,4,PERSONAL,B,0.10990 ,0,0.14,N,9,10.81979828,8.881975184
28,RENT,12,VENTURE,G,0.20110 ,1,0.2,N,6,11.31448672,9.726213237
28,MORTGAGE,2,PERSONAL,B,0.10990 ,0,0.4,N,6,10.98801782,10.06479825
27,RENT,0,EDUCATION,A,0.07900 ,0,0.16,N,8,10.81979828,8.987321813
32,OWN,0,VENTURE,A,0.07880 ,1,0.26,N,6,9.798182591,8.466110401
34,MORTGAGE,2,MEDICAL,A,0.06910 ,0,0.13,N,5,11.06665399,8.987321813
30,MORTGAGE,4,DEBTCONSOLIDATION,B,0.11110 ,0,0.24,N,9,11.32660793,9.903537551
28,MORTGAGE,12,PERSONAL,B,0.09990 ,0,0.2,N,6,11.01864554,9.392745259
32,RENT,15,EDUCATION,B,0.10990 ,0,0.03,N,7,11.56172515,8.006700845
35,MORTGAGE,14,PERSONAL,A,0.06620 ,0,0.1,N,8,11.51293546,9.210440367
32,MORTGAGE,15,PERSONAL,D,0.14420 ,0,0.01,Y,10,12.07824496,7.783640596
28,MORTGAGE,4,VENTURE,A,0.06620 ,0,0.36,N,6,10.91510665,9.903537551
27,MORTGAGE,6,PERSONAL,A,0.10990 ,0,0.09,N,5,10.87806606,8.517393171
27,MORTGAGE,11,PERSONAL,A,0.07510 ,0,0.28,N,5,11.08215793,9.798182591
30,RENT,0,PERSONAL,C,0.12870 ,0,0.13,Y,9,11.113835,9.105090961
32,MORTGAGE,7,PERSONAL,A,0.07490 ,0,0.07,N,10,10.49130199,7.863651265
29,MORTGAGE,1,MEDICAL,B,0.11360 ,0,0.19,N,10,11.75195024,10.09621313
35,OWN,0,MEDICAL,A,0.08590 ,0,0.11,N,8,11.41862577,9.210440367
29,RENT,2,HOMEIMPROVEMENT,A,0.07510 ,0,0.23,N,5,11.00211651,9.546884035
29,MORTGAGE,0,VENTURE,A,0.05790 ,0,0.08,N,9,11.73607702,9.210440367
34,OWN,4,VENTURE,C,0.13980 ,0,0.1,Y,6,10.08585078,7.783640596
32,MORTGAGE,10,MEDICAL,A,0.06990 ,0,0.2,N,5,11.17044924,9.546884035
30,MORTGAGE,7,MEDICAL,E,0.19690 ,1,0.14,N,9,12.29820049,10.46313191
27,RENT,0,MEDICAL,C,0.13220 ,1,0.46,N,7,10.17496402,9.392745259
29,OWN,7,EDUCATION,A,0.05990 ,0,0.12,N,5,11.21668689,9.074062354
30,OWN,0,HOMEIMPROVEMENT,B,0.11580 ,0,0.16,N,8,10.54536775,8.699681401
28,RENT,2,MEDICAL,B,0.11890 ,1,0.35,N,8,10.59665973,9.546884035
33,MORTGAGE,7,HOMEIMPROVEMENT,B,0.09990 ,0,0.2,N,7,10.81979828,9.210440367
30,RENT,0,DEBTCONSOLIDATION,C,0.13610 ,0,0.21,Y,6,11.15626481,9.615872145
30,MORTGAGE,14,HOMEIMPROVEMENT,A,0.05420 ,0,0.06,N,6,11.47211389,8.699681401
33,MORTGAGE,17,VENTURE,E,0.17930 ,0,0.1,Y,7,11.37367489,9.105090961
34,MORTGAGE,13,DEBTCONSOLIDATION,A,0.06540 ,0,0.29,N,6,11.15626481,9.903537551
28,RENT,4,PERSONAL,A,0.07490 ,0,0.3,N,8,10.81979828,9.615872145
29,RENT,3,HOMEIMPROVEMENT,A,0.06620 ,0,0.13,N,9,11.04133658,8.987321813
31,RENT,0,PERSONAL,D,0.15620 ,1,0.18,N,6,10.08585078,8.389587067
31,MORTGAGE,11,MEDICAL,A,0.10990 ,0,0.09,N,10,11.32660793,8.922791624
28,MORTGAGE,1,DEBTCONSOLIDATION,A,0.07370 ,1,0.14,N,10,10.98537747,8.987321813
30,OWN,7,DEBTCONSOLIDATION,D,0.14840 ,0,0.1,Y,5,11.00211651,8.699681401
28,RENT,5,PERSONAL,B,0.12420 ,0,0.11,N,9,10.64544871,8.476579509
28,RENT,0,HOMEIMPROVEMENT,A,0.06540 ,0,0.02,N,7,11.6526961,7.955425089
34,RENT,0,EDUCATION,D,0.15700 ,1,0.19,N,10,11.14187628,9.457278572
30,RENT,9,MEDICAL,D,0.16770 ,0,0.23,Y,9,10.59665973,9.105090961
28,RENT,0,PERSONAL,B,0.09880 ,0,0.13,N,6,10.87806606,8.853808275
32,RENT,2,EDUCATION,A,0.07510 ,0,0.23,N,7,10.77689166,9.305741457
27,MORTGAGE,2,DEBTCONSOLIDATION,B,0.11860 ,0,0.25,N,8,11.00211651,9.615872145
30,RENT,0,MEDICAL,A,0.07660 ,0,0.13,N,5,11.00211651,8.987321813
31,MORTGAGE,5,PERSONAL,A,0.06030 ,0,0.35,N,10,10.59665973,9.546884035
35,MORTGAGE,16,EDUCATION,C,0.13980 ,0,0.14,Y,10,10.71443999,8.77971129
30,RENT,5,PERSONAL,A,0.05990 ,0,0.05,N,10,11.3504183,8.343077871
28,MORTGAGE,7,PERSONAL,A,0.10990 ,0,0.15,N,9,10.91510665,8.987321813
27,RENT,1,PERSONAL,A,0.07490 ,0,0.18,N,7,10.37352243,8.665785595
34,MORTGAGE,16,DEBTCONSOLIDATION,A,0.06170 ,0,0.42,N,8,10.63587948,9.770013301
29,MORTGAGE,4,HOMEIMPROVEMENT,C,0.13720 ,0,0.03,N,8,11.4616427,7.783640596
27,MORTGAGE,5,VENTURE,C,0.10990 ,0,0.44,N,8,11.28979441,10.46313191
29,RENT,1,VENTURE,B,0.12210 ,1,0.33,N,10,10.49130199,9.392745259
28,RENT,3,PERSONAL,B,0.10250 ,0,0.13,N,7,10.57134257,8.517393171
35,RENT,1,MEDICAL,B,0.12690 ,0,0.28,N,9,9.903537551,8.612685173
33,MORTGAGE,2,EDUCATION,A,0.05420 ,0,0.17,N,10,10.46313191,8.699681401
30,OWN,14,HOMEIMPROVEMENT,B,0.11360 ,0,0.15,N,8,11.56172515,9.642187721
30,OWN,7,HOMEIMPROVEMENT,B,0.12180 ,0,0.17,N,10,10.79959599,9.047939083
27,RENT,11,PERSONAL,B,0.10990 ,1,0.42,N,9,11.00211651,10.1266711
33,RENT,4,EDUCATION,B,0.11480 ,0,0.13,N,5,11.03490579,8.987321813
33,RENT,2,MEDICAL,E,0.19420 ,1,0.2,Y,9,10.30898599,8.699681401
29,MORTGAGE,13,PERSONAL,A,0.05990 ,0,0.25,N,6,10.37352243,8.987321813
27,RENT,11,PERSONAL,B,0.08880 ,0,0.18,N,9,11.40757606,9.680406499
32,RENT,0,VENTURE,B,0.09990 ,1,0.26,N,6,9.86271764,8.517393171
32,RENT,0,DEBTCONSOLIDATION,D,0.17580 ,1,0.15,Y,5,11.5228857,9.615872145
29,RENT,14,PERSONAL,B,0.12690 ,0,0.08,N,7,12.20607765,9.680406499
32,MORTGAGE,15,EDUCATION,A,0.05990 ,0,0.16,N,7,11.46374572,9.615872145
29,MORTGAGE,4,PERSONAL,C,0.13490 ,0,0.24,N,5,11.00211651,9.55577235
31,RENT,3,DEBTCONSOLIDATION,A,0.07900 ,0,0.2,N,5,11.5228857,9.903537551
31,RENT,6,VENTURE,A,0.10990 ,0,0.13,N,9,11.28979441,9.210440367
27,RENT,3,HOMEIMPROVEMENT,A,0.06620 ,1,0.49,N,5,9.878118461,9.167015247
32,RENT,2,EDUCATION,D,0.16770 ,1,0.24,N,6,10.34177474,8.909370405
28,MORTGAGE,7,HOMEIMPROVEMENT,B,0.11710 ,0,0.04,N,8,11.12727769,7.824445931
29,RENT,7,PERSONAL,B,0.10370 ,0,0.09,N,5,10.53212288,8.101980732
29,RENT,9,VENTURE,A,0.08000 ,0,0.19,N,6,10.85901823,9.210440367
27,MORTGAGE,4,DEBTCONSOLIDATION,A,0.10990 ,0,0.17,N,6,11.40757606,9.615872145
32,MORTGAGE,4,PERSONAL,A,0.09320 ,0,0.11,N,10,11.35037124,9.105090961
34,MORTGAGE,5,HOMEIMPROVEMENT,B,0.10620 ,0,0.27,N,6,11.40757606,10.09621313
32,RENT,1,DEBTCONSOLIDATION,D,0.10990 ,1,0.11,N,7,10.37364742,8.131824785
33,MORTGAGE,1,VENTURE,B,0.09330 ,0,0.27,N,6,10.50509494,9.210440367
34,MORTGAGE,0,DEBTCONSOLIDATION,B,0.09880 ,0,0.14,N,5,10.18115717,8.188966864
29,RENT,0,MEDICAL,C,0.12990 ,0,0.27,N,8,10.71443999,9.392745259
32,MORTGAGE,8,DEBTCONSOLIDATION,A,0.05420 ,0,0.11,N,5,10.77897712,8.556606194
27,RENT,11,MEDICAL,A,0.06910 ,1,0.5,N,5,10.59665973,9.903537551
31,RENT,8,EDUCATION,B,0.10950 ,0,0.12,N,6,11.08215793,8.922791624
30,MORTGAGE,13,PERSONAL,B,0.11110 ,0,0.14,N,7,11.33858398,9.392745259
33,MORTGAGE,0,DEBTCONSOLIDATION,C,0.12530 ,0,0.12,Y,6,10.1266711,8.006700845
27,MORTGAGE,10,DEBTCONSOLIDATION,B,0.11860 ,0,0.11,N,6,10.87814153,8.630700432
27,MORTGAGE,11,MEDICAL,D,0.15620 ,1,0.27,Y,10,11.10196026,9.952325335
28,MORTGAGE,7,PERSONAL,B,0.12690 ,0,0.31,N,8,11.06741931,9.903537551
28,MORTGAGE,0,MEDICAL,C,0.13350 ,0,0.08,Y,7,11.78326553,9.210440367
27,RENT,5,VENTURE,C,0.13480 ,0,0.29,Y,8,10.46313191,9.210440367
27,MORTGAGE,5,PERSONAL,C,0.15960 ,0,0.12,N,9,12.36734505,10.2399955
28,MORTGAGE,12,MEDICAL,A,0.05420 ,0,0.09,N,5,10.42231111,8.006700845
28,MORTGAGE,9,MEDICAL,B,0.10990 ,0,0.17,N,7,11.88449592,10.1266711
28,RENT,8,EDUCATION,D,0.16020 ,1,0.37,N,5,10.8277663,9.825580064
27,RENT,1,MEDICAL,C,0.13220 ,0,0.18,N,6,10.59665973,8.881975184
31,RENT,1,PERSONAL,C,0.13470 ,0,0.13,N,5,11.22525673,9.210440367
32,MORTGAGE,0,EDUCATION,E,0.18640 ,1,0.32,Y,10,11.54249398,10.40429314
30,RENT,3,MEDICAL,B,0.10750 ,1,0.35,N,6,10.6587876,9.615872145
27,MORTGAGE,4,HOMEIMPROVEMENT,C,0.14720 ,0,0.2,N,7,10.59665973,8.987321813
27,MORTGAGE,1,EDUCATION,B,0.11360 ,0,0.25,N,8,11.28979441,9.903537551
27,RENT,1,VENTURE,C,0.13160 ,1,0.4,N,7,10.71776771,9.798182591
27,RENT,1,VENTURE,B,0.12210 ,0,0.23,N,8,10.46313191,8.987321813
30,RENT,0,PERSONAL,B,0.10590 ,0,0.21,N,9,10.08585078,8.517393171
27,MORTGAGE,11,VENTURE,A,0.10990 ,0,0.21,N,5,11.63114396,10.08585078
29,MORTGAGE,13,VENTURE,A,0.06620 ,0,0.11,N,6,11.87757552,9.680406499
27,OWN,2,EDUCATION,A,0.08070 ,0,0.15,N,8,11.05090588,9.159152335
29,MORTGAGE,1,MEDICAL,C,0.13110 ,0,0.03,N,8,10.81987828,7.313886832
28,RENT,3,HOMEIMPROVEMENT,C,0.12530 ,0,0.1,N,8,10.82974842,8.556606194
33,RENT,3,PERSONAL,B,0.12530 ,1,0.46,N,7,9.980494889,9.210440367
27,MORTGAGE,2,EDUCATION,A,0.07140 ,0,0.06,N,7,11.69525536,8.853808275
28,MORTGAGE,12,MEDICAL,B,0.10000 ,0,0.14,N,6,11.60824474,9.615872145
27,MORTGAGE,1,HOMEIMPROVEMENT,A,0.06030 ,0,0.12,N,7,11.51293546,9.392745259
32,OWN,3,MEDICAL,D,0.14960 ,0,0.21,Y,5,10.94702749,9.392745259
27,RENT,2,HOMEIMPROVEMENT,A,0.06030 ,1,0.08,N,6,10.77897712,8.294299609
34,RENT,12,HOMEIMPROVEMENT,C,0.13220 ,0,0.21,Y,7,11.48613991,9.903537551
33,RENT,1,MEDICAL,C,0.12840 ,0,0.23,Y,5,10.87806606,9.392745259
35,MORTGAGE,11,MEDICAL,A,0.07660 ,0,0.23,N,8,11.06665399,9.581972892
31,RENT,1,MEDICAL,B,0.10990 ,0,0.11,N,5,11.39640288,9.210440367
31,MORTGAGE,15,DEBTCONSOLIDATION,B,0.09630 ,0,0.02,N,5,11.57120381,7.783640596
27,MORTGAGE,3,PERSONAL,B,0.11990 ,0,0.12,N,7,11.69525536,9.546884035
28,RENT,0,EDUCATION,B,0.11860 ,0,0.21,N,8,10.08585078,8.517393171
29,MORTGAGE,13,MEDICAL,A,0.07510 ,0,0.23,N,5,11.00211651,9.510519036
28,MORTGAGE,1,MEDICAL,A,0.08940 ,0,0.11,N,7,11.60824474,9.392745259
28,RENT,8,EDUCATION,B,0.11710 ,0,0.09,N,6,11.3504183,8.987321813
30,MORTGAGE,3,HOMEIMPROVEMENT,D,0.14960 ,0,0.09,Y,7,12.48748888,10.08585078
34,MORTGAGE,2,HOMEIMPROVEMENT,B,0.11490 ,0,0.08,N,10,11.74404512,9.169622539
33,MORTGAGE,5,PERSONAL,D,0.16490 ,0,0.17,N,9,11.3621142,9.615872145
31,RENT,6,PERSONAL,A,0.06030 ,0,0.11,N,6,10.79959599,8.630700432
28,MORTGAGE,2,VENTURE,C,0.13610 ,0,0.06,N,5,11.82109375,8.987321813
28,RENT,3,MEDICAL,D,0.16290 ,1,0.11,N,8,11.10834996,9.105090961
28,MORTGAGE,12,PERSONAL,A,0.07660 ,0,0.5,N,5,10.41634112,9.723223877
30,RENT,3,HOMEIMPROVEMENT,C,0.10990 ,0,0.1,Y,5,11.15626481,8.881975184
33,MORTGAGE,1,EDUCATION,B,0.10390 ,0,0.25,N,9,11.51293546,10.1266711
33,MORTGAGE,0,DEBTCONSOLIDATION,C,0.13720 ,0,0.08,N,5,11.47211389,8.987321813
32,RENT,1,DEBTCONSOLIDATION,E,0.10990 ,1,0.08,Y,9,10.37352243,7.863651265
29,RENT,2,EDUCATION,C,0.12530 ,1,0.04,N,8,10.54547301,7.313886832
31,MORTGAGE,9,MEDICAL,E,0.16630 ,1,0.37,N,6,11.00211651,9.998843186
31,MORTGAGE,12,EDUCATION,C,0.13850 ,0,0.11,Y,9,11.81303746,9.615872145
29,RENT,0,MEDICAL,C,0.12840 ,1,0.36,Y,7,10.2399955,9.210440367
35,RENT,2,VENTURE,B,0.11260 ,0,0.05,N,8,10.51870022,7.601402335
34,MORTGAGE,14,HOMEIMPROVEMENT,C,0.13490 ,0,0.16,Y,5,11.98293534,10.1266711
32,RENT,0,VENTURE,A,0.07510 ,0,0.3,N,6,10.18115717,8.987321813
30,MORTGAGE,14,DEBTCONSOLIDATION,B,0.10990 ,0,0.03,N,8,11.77529742,8.294299609
31,MORTGAGE,14,DEBTCONSOLIDATION,D,0.14090 ,1,0.05,Y,10,12.38003015,9.392745259
28,OWN,2,PERSONAL,B,0.11860 ,0,0.28,N,6,10.65114659,9.392745259
28,MORTGAGE,7,PERSONAL,A,0.08320 ,0,0.13,N,9,11.40757606,9.392745259
29,MORTGAGE,8,EDUCATION,B,0.11490 ,0,0.34,N,6,11.21183389,10.1266711
29,RENT,1,MEDICAL,C,0.12870 ,0,0.15,N,5,11.69525536,9.770013301
28,MORTGAGE,4,PERSONAL,C,0.11780 ,0,0.25,N,9,10.30898599,8.922791624
30,MORTGAGE,6,HOMEIMPROVEMENT,A,0.08000 ,0,0.07,N,8,10.95082409,8.294299609
32,RENT,3,HOMEIMPROVEMENT,C,0.12530 ,0,0.11,N,10,12.33490991,10.1266711
27,MORTGAGE,0,DEBTCONSOLIDATION,D,0.16490 ,1,0.22,N,10,10.89675784,9.392745259
32,RENT,4,EDUCATION,B,0.10990 ,1,0.19,N,7,11.27086664,9.615872145
34,RENT,3,DEBTCONSOLIDATION,D,0.18250 ,1,0.45,Y,10,11.25157369,10.46313191
34,MORTGAGE,15,MEDICAL,B,0.11360 ,0,0.11,N,7,11.33858398,9.132486933
28,RENT,12,MEDICAL,C,0.14260 ,0,0.07,N,6,11.1112681,8.517393171
29,RENT,4,PERSONAL,E,0.17990 ,1,0.34,N,5,10.30898599,9.230241034
30,RENT,0,DEBTCONSOLIDATION,C,0.12610 ,0,0.13,Y,9,11.17606715,9.169622539
35,MORTGAGE,0,MEDICAL,D,0.14420 ,1,0.38,N,6,10.59655973,9.615872145
31,RENT,11,EDUCATION,B,0.11710 ,0,0.25,N,7,11.00211651,9.615872145
29,RENT,4,VENTURE,C,0.12730 ,0,0.1,Y,7,10.81979828,8.527341522
30,MORTGAGE,0,MEDICAL,A,0.08590 ,0,0.05,N,10,12.20607765,9.210440367
29,RENT,8,MEDICAL,A,0.06760 ,0,0.19,N,8,10.20362918,8.517393171
31,RENT,2,EDUCATION,C,0.11410 ,0,0.13,N,7,11.2709176,9.210440367
32,MORTGAGE,4,PERSONAL,B,0.12690 ,0,0.16,N,5,10.71443999,8.881975184
27,RENT,2,MEDICAL,A,0.10990 ,0,0.06,N,9,10.08585078,7.280008253
33,RENT,3,PERSONAL,A,0.08320 ,0,0.12,N,9,10.37364742,8.294299609
27,RENT,4,PERSONAL,C,0.10990 ,1,0.16,N,5,9.903537551,8.08671792
27,MORTGAGE,4,DEBTCONSOLIDATION,A,0.07140 ,0,0.07,N,6,11.69525536,9.036106025
30,MORTGAGE,3,DEBTCONSOLIDATION,A,0.07900 ,0,0.17,N,5,10.30898599,8.537191878
31,MORTGAGE,0,PERSONAL,B,0.10950 ,0,0.19,N,10,11.28979441,9.615872145
28,RENT,4,MEDICAL,C,0.14650 ,0,0.2,N,6,10.71443999,9.105090961
35,RENT,0,HOMEIMPROVEMENT,C,0.13980 ,0,0.07,Y,7,11.00211651,8.294299609
27,MORTGAGE,1,VENTURE,A,0.10990 ,0,0.06,N,7,11.11246282,8.343077871
33,MORTGAGE,3,DEBTCONSOLIDATION,B,0.10750 ,0,0.14,N,9,11.98293534,9.998843186
29,MORTGAGE,14,MEDICAL,C,0.13160 ,0,0.23,N,10,11.24631319,9.775710998
30,MORTGAGE,11,DEBTCONSOLIDATION,B,0.10990 ,0,0.2,N,8,10.81979828,9.210440367
27,OWN,4,MEDICAL,B,0.12180 ,0,0.08,N,5,11.26447693,8.699681401
28,MORTGAGE,2,HOMEIMPROVEMENT,B,0.11710 ,0,0.1,N,8,11.74404512,9.392745259
32,MORTGAGE,0,DEBTCONSOLIDATION,A,0.07490 ,0,0.06,N,5,11.69525536,8.794976432
27,MORTGAGE,5,VENTURE,D,0.16290 ,0,0.02,N,5,10.73046608,6.908754779
27,RENT,2,EDUCATION,B,0.12690 ,0,0.09,N,6,11.69525536,9.310276201
28,MORTGAGE,12,EDUCATION,B,0.10590 ,0,0.18,N,6,10.69196764,8.987321813
29,MORTGAGE,0,HOMEIMPROVEMENT,B,0.10370 ,0,0.08,N,6,12.46844076,9.903537551
27,RENT,6,EDUCATION,B,0.10250 ,0,0.26,N,6,11.15326034,9.798182591
29,MORTGAGE,7,MEDICAL,A,0.06920 ,0,0.14,N,7,11.00211651,9.047939083
33,RENT,0,VENTURE,C,0.12870 ,1,0.42,Y,8,9.998661359,9.132486933
29,MORTGAGE,4,PERSONAL,B,0.12420 ,0,0.44,N,9,10.81979828,9.992001966
33,RENT,6,PERSONAL,C,0.12840 ,0,0.06,N,8,10.81071736,7.937731775
35,OWN,4,PERSONAL,D,0.16290 ,1,0.23,N,8,9.777981017,8.294299609
29,RENT,3,EDUCATION,B,0.10990 ,1,0.12,N,9,10.94201362,8.853808275
30,RENT,8,VENTURE,D,0.13550 ,0,0.07,N,9,11.90497431,9.210440367
28,MORTGAGE,5,PERSONAL,B,0.10990 ,0,0.1,N,9,11.00211651,8.699681401
29,MORTGAGE,3,HOMEIMPROVEMENT,A,0.10990 ,0,0.11,N,9,11.35628335,9.159152335
27,MORTGAGE,1,HOMEIMPROVEMENT,B,0.10990 ,0,0.51,N,5,10.89675784,10.22470111
28,RENT,2,DEBTCONSOLIDATION,A,0.05790 ,0,0.08,N,10,10.99542763,8.517393171
33,RENT,3,DEBTCONSOLIDATION,A,0.08490 ,0,0.15,N,8,11.00211651,9.105090961
27,MORTGAGE,1,DEBTCONSOLIDATION,A,0.07740 ,0,0.24,N,5,10.34820542,8.922791624
27,RENT,11,EDUCATION,E,0.18640 ,1,0.14,N,10,12.46071874,10.46313191
29,RENT,3,DEBTCONSOLIDATION,B,0.09990 ,0,0.02,N,9,10.91510665,7.090909822
32,MORTGAGE,8,VENTURE,B,0.10990 ,0,0.03,N,10,10.88573455,7.244941546
28,MORTGAGE,3,PERSONAL,B,0.10990 ,0,0.4,N,8,10.95711991,10.04329297
28,MORTGAGE,12,VENTURE,A,0.07140 ,0,0.08,N,8,10.98530967,8.517393171
30,RENT,4,DEBTCONSOLIDATION,C,0.14790 ,0,0.03,Y,9,10.40429314,6.908754779
29,MORTGAGE,0,PERSONAL,A,0.06620 ,0,0.13,N,8,10.81979828,8.74846363
35,RENT,14,MEDICAL,B,0.11580 ,0,0.3,N,8,10.23985264,9.047939083
31,MORTGAGE,4,DEBTCONSOLIDATION,F,0.19410 ,1,0.22,N,7,11.19822842,9.680406499
30,RENT,0,PERSONAL,B,0.10950 ,0,0.12,N,9,10.43414521,8.294299609
31,RENT,6,PERSONAL,B,0.11990 ,1,0.29,N,6,11.18443529,9.952325335
34,MORTGAGE,18,MEDICAL,A,0.05790 ,0,0.05,N,7,10.64544871,7.601402335
30,MORTGAGE,6,HOMEIMPROVEMENT,C,0.12230 ,0,0.22,Y,9,11.11078981,9.615872145
35,MORTGAGE,2,VENTURE,B,0.11990 ,0,0.1,N,8,11.3504183,9.036106025
27,MORTGAGE,5,VENTURE,A,0.08490 ,0,0.02,N,9,11.89136875,7.824445931
29,RENT,0,DEBTCONSOLIDATION,D,0.15620 ,1,0.05,Y,8,11.09742517,8.055475142
29,RENT,0,EDUCATION,B,0.11360 ,0,0.08,N,8,10.74386869,8.160803921
29,RENT,4,VENTURE,B,0.10370 ,0,0.26,N,10,11.48247657,10.1266711
29,RENT,13,MEDICAL,A,0.07490 ,0,0.16,N,5,11.05090588,9.210440367
28,OWN,0,VENTURE,A,0.09630 ,1,0.5,N,8,9.510519036,8.810012048
28,RENT,3,VENTURE,B,0.10590 ,0,0.1,N,7,10.82331203,8.517393171
34,MORTGAGE,3,HOMEIMPROVEMENT,C,0.12730 ,0,0.19,Y,10,11.29353735,9.615872145
29,RENT,0,PERSONAL,A,0.05420 ,0,0.09,N,5,10.87806606,8.517393171
27,OWN,1,VENTURE,A,0.07510 ,0,0.08,N,10,11.40757606,8.922791624
27,RENT,2,EDUCATION,A,0.09630 ,0,0.19,N,5,11.22525673,9.546884035
28,RENT,2,HOMEIMPROVEMENT,C,0.10990 ,0,0.12,N,10,12.2356363,10.08585078
30,MORTGAGE,1,HOMEIMPROVEMENT,B,0.10990 ,0,0.12,N,7,10.91510665,8.77971129
30,MORTGAGE,14,VENTURE,D,0.15650 ,0,0.06,N,8,11.69525536,8.922791624
31,MORTGAGE,2,DEBTCONSOLIDATION,B,0.10000 ,0,0.26,N,7,11.12727769,9.798182591
35,MORTGAGE,19,DEBTCONSOLIDATION,B,0.10250 ,0,0.31,N,5,11.08215793,9.903537551
29,RENT,6,EDUCATION,A,0.07290 ,0,0.06,N,10,10.81979828,8.006700845
28,MORTGAGE,12,MEDICAL,B,0.10990 ,0,0.17,N,9,11.26447693,9.472781557
34,MORTGAGE,19,MEDICAL,B,0.10990 ,0,0.16,N,8,11.41862577,9.615872145
29,RENT,2,EDUCATION,C,0.15230 ,0,0.05,Y,5,10.40429314,7.438971592
33,MORTGAGE,17,EDUCATION,A,0.07660 ,0,0.14,N,5,11.24175958,9.249657234
30,RENT,4,MEDICAL,B,0.10990 ,1,0.35,N,8,10.64544871,9.599066156
29,MORTGAGE,2,PERSONAL,A,0.07880 ,0,0.12,N,5,11.3504183,9.210440367
28,RENT,2,VENTURE,A,0.08900 ,0,0.16,N,5,11.20096436,9.392745259
30,MORTGAGE,1,MEDICAL,A,0.07120 ,0,0.05,N,5,11.01206667,8.006700845
27,RENT,4,VENTURE,A,0.07490 ,0,0.11,N,9,11.40757606,9.210440367
27,RENT,8,PERSONAL,B,0.10370 ,0,0.3,N,9,10.59665973,9.392745259
28,RENT,0,MEDICAL,C,0.12680 ,1,0.2,N,8,9.392745259,7.783640596
27,RENT,3,DEBTCONSOLIDATION,A,0.07880 ,1,0.43,N,8,10.30898599,9.472781557
32,MORTGAGE,16,PERSONAL,B,0.11830 ,0,0.07,N,10,12.75996063,10.1266711
29,MORTGAGE,5,DEBTCONSOLIDATION,E,0.10990 ,1,0.15,N,6,11.30221678,9.392745259
27,RENT,11,VENTURE,B,0.10650 ,0,0.14,N,5,11.15626481,9.210440367
32,RENT,3,VENTURE,D,0.14740 ,0,0.17,Y,6,11.22525673,9.457278572
34,RENT,1,MEDICAL,C,0.13610 ,0,0.11,Y,7,10.49130199,8.294299609
29,RENT,6,PERSONAL,C,0.13490 ,0,0.14,N,9,11.0434497,9.105090961
28,RENT,3,VENTURE,A,0.09630 ,0,0.04,N,6,11.31813854,8.188966864
27,MORTGAGE,11,VENTURE,A,0.08000 ,0,0.06,N,10,11.28979441,8.517393171
29,MORTGAGE,13,MEDICAL,C,0.14720 ,0,0.11,Y,5,10.71423998,8.517393171
31,OWN,0,VENTURE,B,0.12180 ,0,0.4,N,5,11.00211651,10.09621313
28,MORTGAGE,12,VENTURE,F,0.18300 ,0,0.27,N,7,11.42955473,10.10646921
31,MORTGAGE,1,HOMEIMPROVEMENT,C,0.11970 ,0,0.14,N,8,11.92504174,9.952325335
27,MORTGAGE,0,MEDICAL,A,0.07290 ,0,0.1,N,6,11.6526961,9.392745259
30,MORTGAGE,7,PERSONAL,A,0.08490 ,0,0.04,N,7,11.87757552,8.699681401
29,MORTGAGE,7,EDUCATION,A,0.07290 ,0,0.16,N,8,11.19822842,9.392745259
32,RENT,2,EDUCATION,A,0.07750 ,0,0.14,N,5,11.15626481,9.195328252
31,MORTGAGE,15,DEBTCONSOLIDATION,A,0.06030 ,0,0.25,N,5,10.47313853,9.105090961
28,RENT,3,DEBTCONSOLIDATION,A,0.07660 ,0,0.08,N,9,11.25656116,8.699681401
33,OWN,0,VENTURE,B,0.11830 ,0,0.13,N,5,11.81303746,9.770013301
27,MORTGAGE,7,MEDICAL,B,0.12690 ,0,0.09,N,10,11.28979441,8.909370405
27,RENT,0,MEDICAL,C,0.13490 ,1,0.44,N,10,10.85901823,10.04111679
28,OWN,1,PERSONAL,D,0.15310 ,0,0.23,N,10,10.40429314,8.922791624
32,RENT,2,EDUCATION,C,0.12730 ,0,0.22,Y,5,10.20362918,8.699681401
32,MORTGAGE,5,PERSONAL,A,0.07490 ,0,0.12,N,6,10.43414521,8.294299609
29,RENT,2,EDUCATION,A,0.10990 ,0,0.06,N,10,11.15626481,8.378160983
34,MORTGAGE,9,PERSONAL,C,0.12990 ,0,0.07,Y,8,12.10071769,9.465060107
29,OWN,7,PERSONAL,A,0.10990 ,1,0.31,N,5,9.86271764,8.699681401
32,OWN,3,EDUCATION,C,0.13350 ,0,0.18,N,10,11.08215793,9.392745259
32,MORTGAGE,5,VENTURE,B,0.11110 ,0,0.2,N,9,11.21183389,9.615872145
28,RENT,3,DEBTCONSOLIDATION,C,0.10990 ,0,0.01,N,7,11.19822842,6.908754779
32,RENT,0,EDUCATION,C,0.12870 ,0,0.17,Y,10,11.26447693,9.472781557
30,RENT,15,PERSONAL,B,0.09990 ,0,0.08,N,5,11.19822842,8.612685173
35,RENT,2,MEDICAL,A,0.10990 ,0,0.12,N,5,11.6526961,9.546884035
